id;ref address;query;query lon;query lat;result 1;result 2;result 3;result 4;result 5;
277;118 rue des moines, paris, france, paris;france;2.323;48.893;;;;;;
278;rue des lices, angers;lices;-0.554;47.469;14 rue des lices, angers;16 rue des lices, angers;5 rue des lices, angers;7 rue des lices, angers;8 rue des lices, angers;
279;3 boulevard victor, paris;victor;2.28;48.836;3 boulevard victor, paris;20 boulevard victor, paris;18 boulevard victor, paris;16 boulevard victor, paris;14 boulevard victor, paris;
280;34, rue d'estienne d'orves, le pré-saint-gervais;d'orves;2.401;48.886;32 rue d'estienne d'orves, le pré-saint-gervais;30 rue d'estienne d'orves, le pré-saint-gervais;28 rue d'estienne d'orves, le pré-saint-gervais;34 rue d'estienne d'orves, le pré-saint-gervais;31 rue d'estienne d'orves, le pré-saint-gervais;
281;159 rue de crimée, paris;crimée;2.379;48.889;161 rue de crimée, paris;163 rue de crimée, paris;160 rue de crimée, paris;165 rue de crimée, paris;167 rue de crimée, paris;
282;66 avenue du général leclerc, villemur-sur-tarn;leclerc;1.497;43.852;66 avenue du général leclerc, undefined;67 avenue du général leclerc, undefined;65 avenue du général leclerc, villemur-sur-tarn;61 avenue du général leclerc, villemur-sur-tarn;63 avenue du général leclerc, villemur-sur-tarn;
283;6 place de la libération, génicourt;libération;2.068;49.089;2 place de la libération, osny;6 place de la libération, osny;5 place de la libération, osny;1 place de la libération, osny;3 place de la libération, osny;
284;6, place garibaldi, nice;garibaldi;7.28;43.701;6 place garibaldi, nice;8 place garibaldi, nice;2 place garibaldi, nice;1 place garibaldi, nice;10 place garibaldi, nice;
285;10 cours julien, marseille;julien;5.382;43.296;6 cours julien, marseille;4 cours julien, marseille;1 cours julien, marseille;10 cours julien, marseille;12 cours julien, marseille;
286;58, avenue des gobelins, paris;gobelins;2.354;48.834;61 avenue des gobelins, paris;63 avenue des gobelins, paris;59 avenue des gobelins, paris;65 avenue des gobelins, paris;57 avenue des gobelins, paris;
287;101 rue de colombes, courbevoie;colombes;2.255;48.904;99 rue de colombes, courbevoie;101 rue de colombes, courbevoie;103 rue de colombes, courbevoie;107 rue de colombes, courbevoie;109 rue de colombes, courbevoie;
288;25 rue bergère, paris;bergère;2.345;48.872;16 cité bergère, paris;14 cité bergère, paris;18 cité bergère, paris;9 cité bergère, paris;11 cité bergère, paris;
289;22 place du forum, reims;forum;4.035;49.257;26 place du forum, reims;24 place du forum, reims;28 place du forum, reims;30 place du forum, reims;32 place du forum, reims;
290;215 avenue de la californie, nice;californie;7.23;43.68;233 avenue de la californie, nice;231 avenue de la californie, nice;229 avenue de la californie, nice;236 avenue de la californie, nice;237 avenue de la californie, nice;
291;4 rue des vanniers, douzy;vanniers;5.043;49.67;2 rue des vanniers, douzy;5560 rue des vanniers, douzy;6 rue des vanniers, douzy;8 rue des vanniers, douzy;10 rue des vanniers, douzy;
292;14 rue d'alexandrie, paris;d'alexandrie;2.35;48.868;31 rue d'alexandrie, paris;13 rue d'alexandrie, paris;31b rue d'alexandrie, paris;11 rue d'alexandrie, paris;14 rue d'alexandrie, paris;
293;32 cours de la république, blaye;république;-0.661;45.13;35 cours de la république, blaye;34 cours de la république, blaye;36 cours de la république, blaye;33 cours de la république, blaye;31 cours de la république, blaye;
294;9 place du général leclerc, fontenay-sous-bois;leclerc;2.472;48.847;9 place du général leclerc, fontenay-sous-bois;11 place du général leclerc, fontenay-sous-bois;13 place du général leclerc, fontenay-sous-bois;7 place du général leclerc, fontenay-sous-bois;15 place du général leclerc, fontenay-sous-bois;
295;place paul isnard, vallauris;isnard;7.053;43.58;;;;;;
296;5, avenue de saint-germain, maisons-laffitte;saint-germain;2.143;48.945;8 avenue de saint-germain, maisons-laffitte;6 avenue de saint-germain, maisons-laffitte;10 avenue de saint-germain, maisons-laffitte;23 avenue de saint-germain, maisons-laffitte;21 avenue de saint-germain, maisons-laffitte;
297;129, rue lauriston, paris;lauriston;2.285;48.865;122 rue lauriston, paris;129 rue lauriston, paris;129 rue lauriston, paris;120 rue lauriston, paris;120 rue lauriston, paris;
298;1, rue du petit pont, paris;pont;2.347;48.853;2 place du petit pont, paris;4 place du petit pont, paris;6 place du petit pont, paris;1 rue du petit pont, paris;3 rue du petit pont, paris;
299;28, quai saint-jean, blois;saint-jean;1.341;47.589;36 quai saint-jean, blois;32 quai saint-jean, blois;28 quai saint-jean, blois;9001 quai saint-jean, blois;30 quai saint-jean, blois;
300;5, rue michelet, dijon;michelet;5.036;47.321;10 rue michelet, dijon;8 rue michelet, dijon;12 rue michelet, dijon;6 rue michelet, dijon;7 rue michelet, dijon;
301;3 rue montalembert, paris;montalembert;2.328;48.857;4 rue montalembert, paris;2 rue montalembert, paris;6 rue montalembert, paris;1 rue montalembert, paris;5 rue montalembert, paris;
302;6 rue du port, giffaumont-champaubert;port;4.759;48.552;1 rue du port, undefined;8 rue du port, undefined;2 rue du port, undefined;9 rue du port, undefined;10 rue du port, undefined;
303;261, avenue gambetta, paris;gambetta;2.407;48.877;261 avenue gambetta, paris;259 avenue gambetta, paris;257 avenue gambetta, paris;255 avenue gambetta, paris;249 avenue gambetta, paris;
304;25, montée cardinal decourtray, lyon;decourtray;4.822;45.762;10 montée cardinal decourtray, lyon;27 montée cardinal decourtray, lyon;23 montée cardinal decourtray, lyon;21 montée cardinal decourtray, lyon;6 montée cardinal decourtray, lyon;
305;83, rue laugier, paris;laugier;2.291;48.885;89 rue laugier, paris;87 rue laugier, paris;90 rue laugier, paris;92 rue laugier, paris;85 rue laugier, paris;
306;maison neuve vouzan, 16410 vouzan;vouzan;0.344;45.582;;;;;;
307;5 rue de la paix, paris;paix;2.331;48.869;10 rue de la paix, paris;9 rue de la paix, paris;8 rue de la paix, paris;11 rue de la paix, paris;7 rue de la paix, paris;
308;97, rue de charonne, paris;charonne;2.383;48.854;96 rue de charonne, paris;94 rue de charonne, paris;95 rue de charonne, paris;95b rue de charonne, paris;93 rue de charonne, paris;
309;23, rue d'aguesseau, boulogne-billancourt;d'aguesseau;2.236;48.844;20 rue d'aguesseau, boulogne-billancourt;18 rue d'aguesseau, boulogne-billancourt;22 rue d'aguesseau, boulogne-billancourt;24 rue d'aguesseau, boulogne-billancourt;25 rue d'aguesseau, boulogne-billancourt;
310;1 bis, rue des colonels renard, paris;renard;2.291;48.878;5 bis rue des colonels renard, paris;5 rue des colonels renard, paris;7 rue des colonels renard, paris;6 rue des colonels renard, paris;8 rue des colonels renard, paris;
311;355 rue du centre aéré, saint-paul-lès-dax;aéré;-1.063;43.729;355 rue du centre aère, saint-paul-lès-dax;0 rue du centre aère, saint-paul-lès-dax;382 rue du centre aère, saint-paul-lès-dax;360 rue du centre aère, saint-paul-lès-dax;412 rue du centre aère, saint-paul-lès-dax;
312;place granet, belgentier;granet;6;43.245;1 place édouard granet, belgentier;5133 place édouard granet, belgentier;9100 place édouard granet, belgentier;5000 place édouard granet, belgentier;150 place édouard granet, belgentier;
313;46 rue des vignoles, paris;vignoles;2.401;48.854;44 rue des vignoles, paris;46 rue des vignoles, paris;47 rue des vignoles, paris;45 rue des vignoles, paris;49 rue des vignoles, paris;
314;119-121 avenue pierre brossolette, montrouge;brossolette;2.307;48.817;127 avenue pierre brossolette, malakoff;129 avenue pierre brossolette, malakoff;110 avenue pierre brossolette, malakoff;125 avenue pierre brossolette, malakoff;112 avenue pierre brossolette, malakoff;
315;59, rue servan, paris;servan;2.381;48.864;62 rue servan, paris;71 rue servan, paris;67 rue servan, paris;69 rue servan, paris;60 rue servan, paris;
316;2 rue fénelon, tournus;fénelon;4.909;46.565;3 rue fénelon, tournus;5 rue fénelon, tournus;7 rue fénelon, tournus;1 rue fénelon, tournus;4 rue fénelon, tournus;
317;16 rue des archives, paris;archives;2.355;48.858;24 rue des archives, paris;22 rue des archives, paris;20 rue des archives, paris;26 rue des archives, paris;13 rue des archives, paris;
318;allée jacques duclos, boulazac;duclos;0.777;45.185;;;;;;
319;13, rue louison bobet, biarritz;bobet;-1.554;43.488;13 rue louison bobet, biarritz;11 rue louison bobet, biarritz;9 rue louison bobet, biarritz;7 rue louison bobet, biarritz;16 rue louison bobet, biarritz;
320;33, avenue de la mouscane, montech;mouscane;1.241;43.963;7 avenue de la mouscane, montech;5 avenue de la mouscane, montech;24 avenue de la mouscane, montech;1110 avenue de la mouscane, montech;10 avenue de la mouscane, montech;
321;66 rue grande, moret-sur-loing;grande;2.818;48.373;51 rue grande, moret-sur-loing;49 rue grande, moret-sur-loing;47 rue grande, moret-sur-loing;43 rue grande (moret-sur-loing), moret-sur-loing;53 rue grande (moret-sur-loing), moret-sur-loing;
322;15 rue letort, paris;letort;2.343;48.894;9 rue letort, paris;7 rue letort, paris;10 rue letort, paris;8 rue letort, paris;11 rue letort, paris;
323;4 rue saint-laurent, paris;saint-laurent;2.359;48.876;2 rue saint-laurent, paris;4 rue saint-laurent, paris;6 rue saint-laurent, paris;1 rue saint-laurent, paris;3 rue saint-laurent, paris;
324;34, place aux huiles, marseille;huiles;5.372;43.292;34 place aux huiles, marseille;42 place aux huiles, marseille;44 place aux huiles, marseille;40 place aux huiles, marseille;38 place aux huiles, marseille;
325;13 rue de la fontaine de chalet, massiac;chalet;3.201;45.274;10 rue de la fontaine de chalet, undefined;11 rue de la fontaine de chalet, undefined;13 rue de la fontaine de chalet, undefined;12 rue de la fontaine de chalet, undefined;6249 chalet, undefined;
326;domaine de massane, baillargues;massane;4.005;43.649;8 boulevard de massane, baillargues;12 boulevard de massane, baillargues;10 boulevard de massane, baillargues;6 boulevard de massane, baillargues;4 boulevard de massane, baillargues;
327;26 rue pierre brossolette, asnières-sur-oise;brossolette;2.355;49.132;17 rue pierre brossolette, viarmes;19 rue pierre brossolette, viarmes;24 rue pierre brossolette, viarmes;26 rue pierre brossolette, viarmes;28 rue pierre brossolette, viarmes;
328;186 avenue charles de gaulle, neuilly-sur-seine;gaulle;2.258;48.886;188 avenue charles de gaulle, neuilly-sur-seine;186 avenue charles de gaulle, neuilly-sur-seine;188 bis avenue charles de gaulle, neuilly-sur-seine;184 avenue charles de gaulle, neuilly-sur-seine;182 avenue charles de gaulle, neuilly-sur-seine;
329;9 rue du grand pré, lourmarin;pré;5.364;43.765;12 cantonnade du grand pré, lourmarin;10 cantonnade du grand pré, lourmarin;4 cantonnade du grand pré, lourmarin;5223 rue du grand pré, lourmarin;5222 rue du grand pré, lourmarin;
330;36 rue saint-georges, rennes;saint-georges;-1.676;48.112;21 rue saint-georges, rennes;23 rue saint-georges, rennes;19 rue saint-georges, rennes;25 rue saint-georges, rennes;29 rue saint-georges, rennes;
331;37 boulevard du général leclerc, roubaix;leclerc;3.177;50.69;37 boulevard du général leclerc, roubaix;9001 boulevard du général leclerc, roubaix;33 boulevard du général leclerc, roubaix;39 boulevard du général leclerc, roubaix;43 boulevard du général leclerc, roubaix;
332;115 rue jules ferry, saint-brieuc;ferry;-2.77;48.5;121 rue jules ferry, saint-brieuc;119 rue jules ferry, saint-brieuc;123 rue jules ferry, saint-brieuc;117 rue jules ferry, saint-brieuc;125 rue jules ferry, saint-brieuc;
333;1 rue du pontin, nice;pontin;7.275;43.697;5 rue du pontin, nice;3 rue du pontin, nice;4 rue du pontin, nice;6 rue du pontin, nice;1 rue du pontin, nice;
334;33, rue de la chapelle saint martin, haute-goulaine;martin;-1.43;47.191;25 rue de la chapelle saint-martin, undefined;20 rue de la chapelle saint-martin, undefined;22 rue de la chapelle saint-martin, undefined;16 rue de la chapelle saint-martin, undefined;24 rue de la chapelle saint-martin, undefined;
335;22, avenue puvis de chavannes, courbevoie;chavannes;2.234;48.899;13 avenue puvis de chavannes, courbevoie;11 avenue puvis de chavannes, courbevoie;15 avenue puvis de chavannes, courbevoie;9 avenue puvis de chavannes, courbevoie;17 avenue puvis de chavannes, courbevoie;
336;2, rue des trois bornes, paris;bornes;2.372;48.866;7 rue des 3 bornes, paris;9 rue des trois bornes, paris;9 rue des 3 bornes, paris;7b rue des trois bornes, paris;5 rue des 3 bornes, paris;
337;108, avenue de nice, cagnes-sur-mer;nice;7.177;43.661;171 avenue de nice, cagnes-sur-mer;169 avenue de nice, cagnes-sur-mer;164 avenue de nice, cagnes-sur-mer;156 avenue de nice, cagnes-sur-mer;154 avenue de nice, cagnes-sur-mer;
338;30 avenue du maréchal de lattre de tassigny, pessac;tassigny;-0.694;44.78;13 avenue du maréchal de lattre de tassigny, cestas;12 avenue du maréchal de lattre de tassigny, cestas;14 avenue du maréchal de lattre de tassigny, cestas;32 avenue du maréchal de lattre de tassigny, pessac;11 avenue du maréchal de lattre de tassigny, cestas;
339;2, place de l'hôpital, lyon;l'hôpital;4.836;45.759;3 place de l'hôpital, lyon;2 place de l'hôpital, lyon;35 place de l'hôpital, lyon;1 place de l'hôpital, lyon;;
340;138 quai du port, marseille;port;5.367;43.296;158 quai du port, marseille;156 quai du port, marseille;154 quai du port, marseille;152 quai du port, marseille;160 quai du port, marseille;
341;52 avenue de la porte de villiers, levallois-perret;villiers;2.284;48.886;41 avenue de la porte de villiers, neuilly-sur-seine;50 avenue de la porte de villiers, levallois-perret;52 avenue de la porte de villiers, levallois-perret;39 avenue de la porte de villiers, neuilly-sur-seine;48 avenue de la porte de villiers, levallois-perret;
342;32, place de provence, guillaumes;provence;6.853;44.09;5052 place de provence, undefined;5001 place de provence, undefined;32 place de provence, undefined;8 place de provence, undefined;9 place de provence, undefined;
343;35, rue du loup, bordeaux;loup;-0.573;44.838;33 rue du loup, bordeaux;31 rue du loup, bordeaux;29 rue du loup, bordeaux;27 rue du loup, bordeaux;25 rue du loup, bordeaux;
344;73, avenue marceau, paris;marceau;2.297;48.871;73 avenue marceau, paris;71 avenue marceau, paris;75 avenue marceau, paris;70 avenue marceau, paris;75b avenue marceau, paris;
345;rue des frênes, pannes;frênes;2.668;47.992;325 rue des frênes, undefined;425 rue des frênes, undefined;365 rue des frênes, undefined;420 rue des frênes, undefined;350 rue des frênes, undefined;
346;3, rue du pas saint-georges, bordeaux;saint-georges;-0.572;44.84;12 rue du passage saint-georges, bordeaux;14 rue du passage saint-georges, bordeaux;7 rue du passage saint-georges, bordeaux;9 rue du passage saint-georges, bordeaux;16 rue du passage saint-georges, bordeaux;
347;10, cours gambetta, tarbes;gambetta;0.073;43.232;12 cours gambetta, tarbes;10 cours gambetta, tarbes;14 cours gambetta, tarbes;8 cours gambetta, tarbes;6 cours gambetta, tarbes;
348;1 rue alfred nobel, sainte-marie;nobel;3.024;42.731;1 rue alfred nobel, sainte-marie;3 rue alfred nobel, sainte-marie;17 rue alfred nobel, sainte-marie;7 rue alfred nobel, sainte-marie;6 rue alfred nobel, sainte-marie;
349;34 rue de verdun, suresnes;verdun;2.229;48.873;31 rue de verdun, suresnes;33 rue de verdun, suresnes;38 rue de verdun, suresnes;36 bis rue de verdun, suresnes;40 rue de verdun, suresnes;
350;62 rue breteuil, marseille;breteuil;5.377;43.288;97 rue breteuil, marseille;95 rue breteuil, marseille;101 rue breteuil, marseille;72 rue breteuil, marseille;93 rue breteuil, marseille;
351;3, place sainte catherine, lille;catherine;3.057;50.639;3 rue sainte-catherine, lille;5 rue sainte-catherine, lille;21 terrasse sainte-catherine, lille;7 rue sainte-catherine, lille;38 rue sainte-catherine, lille;
352;219 boulevard de tournai, villeneuve-d'ascq;tournai;3.133;50.613;231 boulevard de tournai, villeneuve-d'ascq;217 boulevard de tournai, villeneuve-d'ascq;235 boulevard de tournai, villeneuve-d'ascq;237 boulevard de tournai, villeneuve-d'ascq;233 boulevard de tournai, villeneuve-d'ascq;
353;20 place bellecour, lyon;bellecour;4.833;45.756;20 place bellecour, lyon;21 place bellecour, lyon;22 place bellecour, lyon;23 place bellecour, lyon;24 place bellecour, lyon;
354;3 avenue de bohlen, vaulx-en-velin;bohlen;4.921;45.765;7 avenue de bohlen, vaulx-en-velin;5 avenue de bohlen, vaulx-en-velin;4 avenue de bohlen, vaulx-en-velin;11 avenue de bohlen, vaulx-en-velin;3 avenue de bohlen, vaulx-en-velin;
355;561, route du bout fleuri, paluel;fleuri;0.649;49.845;656 route du bout fleuri, undefined;561 route du bout fleuri, undefined;772 route du bout fleuri, undefined;745 route du bout fleuri, undefined;812 route du bout fleuri, undefined;
356;34, rue etienne d'orves, le pré-saint-gervais;d'orves;2.401;48.886;32 rue d'estienne d'orves, le pré-saint-gervais;30 rue d'estienne d'orves, le pré-saint-gervais;28 rue d'estienne d'orves, le pré-saint-gervais;34 rue d'estienne d'orves, le pré-saint-gervais;31 rue d'estienne d'orves, le pré-saint-gervais;
357;87 rue jean de la fontaine, paris;fontaine;2.265;48.848;89 rue jean de la fontaine, paris;120 rue jean de la fontaine, paris;122 rue jean de la fontaine, paris;87 rue jean de la fontaine, paris;85 rue jean de la fontaine, paris;
358;69, rue de croulebarbe, paris;croulebarbe;2.349;48.831;67 rue de croulebarbe, paris;65 rue de croulebarbe, paris;63 rue de croulebarbe, paris;69 rue de croulebarbe, paris;61 rue de croulebarbe, paris;
359;51 rue de merlan, noisy-le-sec;merlan;2.466;48.891;61 rue de merlan, noisy-le-sec;59 rue de merlan, noisy-le-sec;57 rue de merlan, noisy-le-sec;80 rue de merlan, noisy-le-sec;78 rue de merlan, noisy-le-sec;
360;13 rue des filatiers, toulouse;filatiers;1.444;43.598;1 rue des filatiers, toulouse;3 rue des filatiers, toulouse;5 rue des filatiers, toulouse;7 rue des filatiers, toulouse;2 rue des filatiers, toulouse;
361;2 boulevard de la république, saint-cloud;république;2.208;48.843;2 boulevard de la république, saint-cloud;4 boulevard de la république, saint-cloud;6 boulevard de la république, saint-cloud;30 boulevard de la république, saint-cloud;8 boulevard de la république, saint-cloud;
362;212 bis boulevard pereire, paris;pereire;2.287;48.88;210 boulevard pereire, paris;212 boulevard pereire, paris;212 ter boulevard pereire, paris;233 boulevard pereire, paris;235 boulevard pereire, paris;
363;6 avenue charles de gaulle, rochefort;gaulle;-0.96;45.935;6 avenue charles de gaulle, rochefort;8 avenue charles de gaulle, rochefort;2 avenue charles de gaulle, rochefort;10 avenue charles de gaulle, rochefort;29 avenue charles de gaulle, rochefort;
364;158 rue de bourgogne, orléans;bourgogne;1.912;47.901;156 rue de bourgogne, orleans;152 rue de bourgogne, orleans;148 rue de bourgogne, orleans;154 rue de bourgogne, orleans;158 rue de bourgogne, orleans;
365;148 boulevard jean jaurès, houilles;jaurès;2.204;48.922;150 boulevard jean jaurès, houilles;148 boulevard jean jaurès, houilles;152 boulevard jean jaurès, houilles;154 boulevard jean jaurès, houilles;167 boulevard jean jaurès, houilles;
366;173, boulevard saint-germain, paris;saint-germain;2.331;48.854;169 boulevard saint-germain, paris;171 boulevard saint-germain, paris;167 boulevard saint-germain, paris;165 boulevard saint-germain, paris;173 boulevard saint-germain, paris;
367;13, rue maréchal joffre, aix-en-provence;joffre;5.453;43.527;11 rue maréchal joffre, aix-en-provence;9 rue maréchal joffre, aix-en-provence;12 rue maréchal joffre, aix-en-provence;10 rue maréchal joffre, aix-en-provence;14 rue maréchal joffre, aix-en-provence;
368;6, rue papillon, paris;papillon;2.348;48.876;4 rue papillon, paris;2 rue papillon, paris;1 rue papillon, paris;6 rue papillon, paris;3 rue papillon, paris;
369;18, boulevard aristide briand, suresnes;briand;2.202;48.863;15 boulevard aristide briand, suresnes;18 boulevard aristide briand, suresnes;13 boulevard aristide briand, suresnes;16 boulevard aristide briand, suresnes;11 boulevard aristide briand, suresnes;
370;2622 rue de lille, sainghin-en-mélantois;lille;3.153;50.592;2693 rue de lille, villeneuve-d'ascq;2622 rue de lille, villeneuve-d'ascq;2390 rue de lille, undefined;2370 rue de lille, undefined;2350 rue de lille, undefined;
371;161 rue du levant, calvisson;levant;4.202;43.783;151 rue du levant, calvisson;161 rue du levant, calvisson;179 rue du levant, calvisson;104 rue du levant, calvisson;56 rue du levant, calvisson;
372;1, rue montesquieu, nantes;montesquieu;-1.566;47.213;1 rue montesquieu, nantes;4 rue montesquieu, nantes;6 rue montesquieu, nantes;8 rue montesquieu, nantes;;
373;874, promenade charles de gaulle, six-fours-les-plages;gaulle;5.843;43.093;;;;;;
374;102 avenue des nations, yutz;nations;6.196;49.362;110 avenue des nations, yutz;106 avenue des nations, yutz;102 avenue des nations, yutz;104 avenue des nations, yutz;101 avenue des nations, yutz;
375;5 rue du maréchal juin, strasbourg;juin;7.76;48.578;5 rue du maréchal juin, strasbourg;3 rue du maréchal juin, strasbourg;7 rue du maréchal juin, strasbourg;11 rue du maréchal juin, strasbourg;14 rue du maréchal juin, strasbourg;
376;13 place du concert, lille;concert;3.061;50.642;7 place du concert, lille;9 place du concert, lille;5 place du concert, lille;11 place du concert, lille;13 place du concert, lille;
377;4 rue des brioleurs, saint-gatien-des-bois;brioleurs;0.19;49.347;4 rue des brioleurs, saint-gatien-des-bois;3 rue des brioleurs, saint-gatien-des-bois;2 rue des brioleurs, saint-gatien-des-bois;1 rue des brioleurs, saint-gatien-des-bois;6 rue des brioleurs, saint-gatien-des-bois;
378;16 rue des blanchers, toulouse;blanchers;1.438;43.602;13 rue des blanchers, toulouse;11 rue des blanchers, toulouse;9 rue des blanchers, toulouse;15 rue des blanchers, toulouse;17 rue des blanchers, toulouse;
379;80b rue de la république, aubagne;république;5.571;43.29;80b rue de la république, aubagne en provence;80 rue de la république, aubagne en provence;82 rue de la république, aubagne en provence;84 rue de la république, aubagne en provence;78 rue de la république, aubagne en provence;
380;1 rue keller, paris;keller;2.377;48.854;8 rue keller, paris;6 rue keller, paris;10 rue keller, paris;5 rue keller, paris;7 rue keller, paris;
381;81 rue léon frot, paris;frot;2.384;48.858;85 rue léon frot, paris;88 rue léon frot, paris;86 rue léon frot, paris;90 rue léon frot, paris;83 rue léon frot, paris;
382;108, boulevard du montparnasse, paris;montparnasse;2.329;48.842;108 boulevard du montparnasse, paris;106 boulevard du montparnasse, paris;105 boulevard du montparnasse, paris;103 boulevard du montparnasse, paris;104 boulevard du montparnasse, paris;
383;1, chemin de vilaine, buzançais;vilaine;1.422;46.889;;;;;;
384;chemin du chêne, civrieux-d'azergues;chêne;4.707;45.858;14 chemin du chêne, civrieux-d'azergues;10 chemin du chêne, civrieux-d'azergues;12 chemin du chêne, civrieux-d'azergues;3 chemin du chêne, civrieux-d'azergues;16 chemin du chêne, civrieux-d'azergues;
385;5, place notre dame du mont, marseille;mont;5.384;43.292;9 place notre-dame du mont, marseille;16 place notre-dame du mont, marseille;14 place notre-dame du mont, marseille;18 place notre-dame du mont, marseille;20 place notre-dame du mont, marseille;
386;69, rue des dames, paris;dames;2.321;48.884;56 rue des dames, paris;54 rue des dames, paris;58 rue des dames, paris;63 rue des dames, paris;61 rue des dames, paris;
388;231, avenue porte des alpes, le plan-du-var;alpes;7.197;43.858;201 avenue porte des alpes, undefined;217 avenue porte des alpes, undefined;200 avenue porte des alpes, undefined;207 avenue porte des alpes, undefined;192 avenue porte des alpes, undefined;
389;22, rue daubenton, paris;daubenton;2.354;48.841;17 rue daubenton, paris;15 rue daubenton, paris;19 rue daubenton, paris;13 rue daubenton, paris;20 rue daubenton, paris;
390;34 rue saint-barthélémy, melun;saint-barthélémy;2.656;48.542;34 rue saint-barthélemy, melun;13 rue saint-barthélemy, melun;15 rue saint-barthélemy, melun;32 rue saint-barthélemy, melun;17 rue saint-barthélemy, melun;
391;9 place du vieux marché, rouen;marché;1.088;49.443;27 place du vieux marche, rouen;29 place du vieux marche, rouen;23 place du vieux marche, rouen;23 place du vieux marché, rouen;33 place du vieux marche, rouen;
392;14, faubourg rivotte, besançon;rivotte;6.034;47.232;22 faubourg rivotte, besancon;14 faubourg rivotte, besancon;12 faubourg rivotte, besancon;16 faubourg rivotte, besancon;24 faubourg rivotte, besancon;
393;18, rue joseph vernet, avignon;vernet;4.804;43.95;7 rue joseph vernet, avignon;9 rue joseph vernet, avignon;6 rue joseph vernet, avignon;5 rue joseph vernet, avignon;8 rue joseph vernet, avignon;
394;69 rue guillaume puy, avignon;puy;4.814;43.945;75 rue guillaume puy, avignon;68 rue guillaume puy, avignon;9002 rue guillaume puy, avignon;72 rue guillaume puy, avignon;73 rue guillaume puy, avignon;
395;24 avenue de la république, paris;république;2.37;48.866;24 avenue de la république, paris;15 avenue de la république, paris;17 avenue de la république, paris;19 avenue de la république, paris;26 avenue de la république, paris;
396;1, rue damrémont, paris;damrémont;2.332;48.887;1 rue damrémont, paris;4 rue damrémont, paris;2 rue damrémont, paris;3 rue damrémont, paris;6 rue damrémont, paris;
397;64 rue daguerre, paris;daguerre;2.327;48.835;58 rue daguerre, paris;53 rue daguerre, paris;56 rue daguerre, paris;62 rue daguerre, paris;51 rue daguerre, paris;
398;62 rue césaria évora, paris;évora;2.374;48.898;58 rue cesaria evora, paris;58 rue césaria évora, paris;62 rue césaria évora, paris;60 rue cesaria evora, paris;56 rue cesaria evora, paris;
399;39 avenue galois, bourg-la-reine;galois;2.322;48.777;41 avenue galois, bourg-la-reine;39 avenue galois, bourg-la-reine;37 avenue galois, bourg-la-reine;56 avenue galois, bourg-la-reine;45 avenue galois, bourg-la-reine;
400;45 rue brancion, paris;brancion;2.304;48.834;40 rue brancion, paris;42 rue brancion, paris;44 rue brancion, paris;38 rue brancion, paris;46 rue brancion, paris;
401;5 rue ambroise pauffert, neuville-sur-saône;pauffert;4.84;45.876;1 rue ambroise pauffert, neuville-sur-saône;2 rue ambroise pauffert, neuville-sur-saône;4 rue ambroise pauffert, neuville-sur-saône;3 rue ambroise pauffert, neuville-sur-saône;6 rue ambroise pauffert, neuville-sur-saône;
402;5 impasse des sables, merry-sur-yonne;sables;3.646;47.563;5 impasse des sables, undefined;;;;;
403;89 rue lemercier, paris;lemercier;2.32;48.889;90 rue lemercier, paris;88 rue lemercier, paris;92 rue lemercier, paris;86 rue lemercier, paris;94 rue lemercier, paris;
404;21, avenue baille, marseille;baille;5.387;43.287;31 boulevard baille, marseille;29 boulevard baille, marseille;33 boulevard baille, marseille;35 boulevard baille, marseille;37 boulevard baille, marseille;
405;17 rue carnot, bois-colombes;carnot;2.269;48.914;11 rue carnot, bois-colombes;13 rue carnot, bois-colombes;12 rue carnot, bois-colombes;9 rue carnot, bois-colombes;7 rue carnot, bois-colombes;
406;8, rue saint-hilaire ( la-varenne-saint-hilaire), saint-maur-des-fossés;la-varenne-saint-hilaire);2.514;48.793;;;;;;
407;97 avenue d'aquitaine, sainte-eulalie, france, carbon-blanc;france;-0.507;44.891;22 place anatole france, carbon-blanc;21 place anatole france, carbon-blanc;27 place anatole france, carbon-blanc;23 place anatole france, carbon-blanc;28 place anatole france, carbon-blanc;
408;8 rue du doyenné, le mans;doyenné;0.198;48.009;8 rue du doyenne, le mans;9 rue du doyenne, le mans;6 rue du doyenne, le mans;5 rue du doyenne, le mans;4 rue du doyenne, le mans;
409;123 rue des landes, plaisance-du-touch;landes;1.247;43.552;91 rue des landes, undefined;126 rue des landes, undefined;89 rue des landes, undefined;128 rue des landes, undefined;120 rue des landes, undefined;
410;52 rue la fayette, paris;fayette;2.341;48.875;50 rue la fayette, paris;48 rue la fayette, paris;45 rue la fayette, paris;52 rue la fayette, paris;48b rue la fayette, paris;
411;95 rue montaigne, marseille;montaigne;5.417;43.304;83 rue montaigne, marseille;85 rue montaigne, marseille;81 rue montaigne, marseille;89 rue montaigne, marseille;122 rue montaigne, marseille;
412;28 avenue de paris, soisy-sous-montmorency;paris;2.293;48.99;30 avenue de paris, soisy-sous-montmorency;26 avenue de paris, soisy-sous-montmorency;59 avenue de paris, soisy-sous-montmorency;57 avenue de paris, soisy-sous-montmorency;53 avenue de paris, soisy-sous-montmorency;
413;130 quai du port, marseille;port;5.368;43.296;118 quai du port, marseille;120 quai du port, marseille;122 quai du port, marseille;116 quai du port, marseille;124 quai du port, marseille;
