address;city;postal_code;gps_lat;gps_long;name
25, rue Oscar Roty;Paris;75015;48,84168017;2,288520098;La Table Libanaise
117, rue de Vaugirard;Paris;75015;48,84477315;2,319070101;Café Figue
98, rue Boileau;Paris;75016;48,8399;2,26154;Le Petit Boileau
NULL;Paris;75001;0;0;Resto lolo
23, rue Melingue;Paris;75019;48,87562;2,38536;L'hermes
18 rue de Flandre;Paris;75019;48,88516266;2,370320082;Le Zèbre dans le patio
148, rue du Château;Paris;75014;48,83443904;2,321919918;Les Cop's et leurs Cuisines du Monde
13, rue Daru;Paris;75008;48,87793033;2,301690102;A la ville de Petrograd
23 Rue Blanche;Paris;75009;48,8793721;2,3311038;Kohinoor
21, rue de Rochechouart;Paris;75009;48,8776669;2,344660044;Nata Lisboa
24 Rue Feydeau;Paris;75002;48,870032;2,3402477;Accents
7, rue Gomboust;Paris;75001;48,86727434;2,332750082;Les Cartes Postales
100 Rue de Picpus;Paris;75012;48,838984;2,4005819;Le Chalet
79 Avenue Jean Jaurès;Paris;75019;48,8851079;2,3784796;La Piccola Sicilia
1 Rue Scribe;Paris;75009;48,8705646;2,329732;1 T rue Scribe - Maison de thé, Lounge bar - Hôtel Scribe Paris
72, boulevard Diderot;Paris;75012;48,84648;2,38158;Le Microsillon
9 rue Godot de Mauroy;Paris;75009;0;0;Benji's
95 Rue Claude Decaen;Paris;75012;48,8387494;2,3960319;edwige navarro
45 Rue de la Roquette;Paris;75011;48,8557058;2,373896;Volver Pizzería Argentine
79, rue Saint-Dominique;Paris;75007;0;0;BRASSERIE
32, Avenue de Choisy;Paris;75013;48,82206343;2,363169909;Impérial Choisy
2 Rue Bachaumont, Paris, France;Paris;75002;0;0;testfr
153 rue de la Roquette;Paris;75011;0;0;l'artiste
20, rue Rousselet;Paris;75007;48,84878721;2,318459988;Domaine de Lintillac
"19 Rue d'Aligre";Paris;75012;48,8498071;2,3784506;Le gevaudan
18 Rue du Bourg Tibourg;Paris;75004;48,8573805;2,3563453;Lizard Lounge
12 rue azerty;Paris;75015;0;0;azerty
111 rue de la Croix Nivert;Paris;75015;48,84233795;2,294470072;Kabe
5 Boulevard Edgar Quinet;Paris;75014;0;0;backstory
185 Avenue Gambetta;Paris;75020;48,8722073;2,4043308;La Chope Saint Fargeau
61, rue de Courcelles;Paris;75008;48,87753394;2,306299925;Birdie Num Num
40 Rue Alexandre Dumas;Paris;75011;48,8536146;2,3932309;Le 890
20 Rue du Sentier;Paris;75009;48,8694467;2,3462102;Le Comte de Monte Cristo
52 rue dantzig;Paris;75015;0;0;Le dantzig
106, avenue de Saint-Mandé;Paris;75012;48,84418068;2,409569979;La Terrasse
42 Rue des Acacias;Paris;75017;48,8772097;2,2927457;Zoé à Beyrouth
65 Rue de Bretagne;Paris;75003;0;0;Paprika
226 rue de Rivoli;Paris;75001;48,8649357;2,3284259;Angelina Rivoli
30, avenue Ledru-Rollin;Paris;75012;48,84714046;2,370100021;À la Frégate
NULL;Paris;75012;0;0;LE BONNET D'ANE
18 rue Poissonnière;Paris;75002;0;0;Un Monde Gourmand
113, rue du Faubourg Poissonière;Paris;75009;48,87779736;2,349119902;Le Faubourg 113
26 Rue François Miron;Paris;75004;48,8557402;2,3560882;La Perla Bar
Avenue de Bel air;Paris;75012;48,8428175;2,4221099;Nouveau Chalet du Lac
19 Boulevard de Rochechouart;Paris;75009;48,8829831;2,34707;Le Diplomate
19 Rue Ferdinand Fabre;Paris;75015;48,838249;2,2974562;Bella Rosa
49 Rue de Vouillé;Paris;75015;48,8339375;2,3086451;Bistro Chez Flo
68 bis, avenue Jean Moulin;Paris;75014;48,82515;2,32029;Monteleone
20 Rue du Sentier;Paris;75009;0;0;test-post-hotfix-0622
Ile aux Cygnes, Milieu du Pont de Bir-Hakeim;Paris;75015;48,85549919;2,287339926;Bateau Le Capitaine Fracasse: dîner et brunch croisière
135, rue de Charenton;Paris;75012;48,84529783;2,381010056;Comme Cochons
20 Rue de la Fontaine du But;Paris;75018;48,8909881;2,3396162;Bululu Arepera
59, avenue Mozart;Paris;75016;48,85457804;2,269350052;Bô Zinc
129 Rue Caulaincourt;Paris;75018;48,8899184;2,3423889;Cafe Francoeur
10 avenue des Champs Elysées;Paris;75008;0;0;Ecole du Pavillon Elysée Lenotre
79 Boulevard de Magenta;Paris;75010;0;0;Le Prévoyant
94 Rue de Saussure;Paris;75017;48,8871427;2,3124948;Oko Sushi
70 Rue Saint-Lazare;Paris;75009;48,8762148;2,3306028;Casa Raouf Neo
1 Rue de la Michodière;Paris;75002;48,8688305;2,3343532;La Fontaine Gaillon
2 Rue Guénégaud;Paris;75006;48,8557887;2,3386753;Frappe par BLOOM
110, rue Lauriston;Paris;75016;48,86602468;2,286190033;Ducale Café
127 Rue de Rennes;Paris;75006;48,8466864;2,3269274;Le Saint Placide
thuytu;Paris;75019;0;0;hdfhj
2, rue Christine;Paris;75006;48,85424672;2,340559959;La Rôtisserie d'en Face
29, rue de Cotte;Paris;75012;48,85019;2,37797;La Gazzetta
20 rue du sentier;Paris;75002;0;0;Chinese Food
12, Rue de la Grande Truanderie;Paris;75001;48,86287;2,34912;Quid
21 Boulevard du Montparnasse;Paris;75006;48,8456048;2,3195595;Api
28 Rue Vernier;Paris;75017;48,8843784;2,2911684;Il Conviviale
14 Rue Mondétour;Paris;75001;48,8626785;2,3481467;AG Les Halles
3, rue Sabot;Paris;75006;48,85293147;2,331599951;Steaking
53 Rue Pierre Charron;Paris;75008;48,869464;2,3029305;La Belle Ferronnière
12 Rue Gomboust;Paris-1ER-Arrondissement;75001;48,8674361;2,3326322;KOOKILKWAN
32 Rue du Faubourg Saint-Jacques;Paris;75014;48,8368769;2,3381912;Le Cassini
92 Boulevard Saint-Germain;Paris;75005;48,8512781;2,3442926;Le Latin Saint-Germain
2, rue de la Pérouse;Paris;75016;48,86865;2,29285;Etc - Christian Le Squer
42 Rue Cantagrel;Paris;75013;48,8272344;2,3738265;Le Limousin
5 Rue Tiquetonne;Paris;75002;48,8643012;2,3496497;Ceviche Piscobar
13 rue de rochechouard;Paris;75009;0;0;al bayader
3, rue André del Sarte;Paris;75018;48,88568943;2,346950054;Mazurka
45, rue des Trois Bornes;Paris;75011;48,86747258;2,375169992;Le Zebre Rouge
122 Rue de Grenelle;Paris;75007;48,8571453;2,3193589;Le 122
7 Rue d'Arcole;Paris;75004;48,8544954;2,3500086;Sur le Pouce
5, Place de Barcelone;Paris;75016;48,84746931;2,273499966;La Terrasse Mirabeau
erv;Paris;75019;0;0;er
3, rue victor Masse 75009;Paris;75009;0;0;Le Pantruche
70 Rue Saint-Lazare;Paris;75009;48,8762148;2,3306028;My Amelie
7 bis, rue de Paradis;Paris;75010;48,87450822;2,35442996;Le Café Rouge
151 quai de valmy;Paris;75010;0;0;canal sushi
45 Rue Oberkampf;Paris;75011;48,8645978;2,3718683;Aux Deux Amis
8, rue de l'Ecole Polytechnique;Paris;75005;48,84767;2,34801;Godjo Restaurant
8, rue Léoplod Bellan;Paris;75002;48,86641865;2,346580029;A La Table de Nouk
25 Rue de Torcy;Paris;75018;48,8911784;2,3619428;New Locomotive
17 Rue Lagrange;Paris;75005;48,8508964;2,3485923;Bistrot La Grange
129 Rue du Château;Paris;75014;48,834947;2,320729;L'Atelier B
Port de la Conférence;Paris;75008;48,8641447;2,3054563;Le Club des Bateaux Mouches
58, rue de la Faisanderie;Paris;75016;48,86806227;2,275399923;Brasserie Alaux
36 rue Vivienne;Paris;75002;0;0;Lefty
46 Rue Ramey;Paris;75018;48,890301;2,345807;La Cantine du 18
39 Rue Saint-Ferdinand;Paris;75017;0;0;ENJOY SUSHI BAR
116, rue des Dames;Paris;75017;48,88220513;2,315870047;Le Patio Provençal
32, rue Poissonniere;Paris;75002;48,87148482;2,343739986;Pommodoro
14, avenue Daumesnil;Paris;75012;48,84839059;2,37270999;Les Artisans
2 Rue Brunel, Paris, France;Paris;75017;48,8763361;2,2891546;Le Brunel
"15 Rue d'Aboukir";Paris;75002;0;0;Pollop
32 Avenue Edison 75013 Paris France;Paris;75013;0;0;LA DIVINE COMEDIE
17 Rue des Deux Ponts;Paris;75004;48,8516155;2,3563087;Jules
7, rue du Dahomey;Paris;75011;48,85115433;2,383409977;Bistro au Vieux Chêne
30 avenue d ela grande armée;Paris;75016;0;0;Arrivée
184 Rue Marcadet;Paris;75018;48,8916585;2,3364519;Mama Lova
67 Rue Rennequin;Paris;75017;48,8842462;2,2943468;Le Baan Haï
9 Rue Denoyez;Paris;75020;0;0;Chez Trois
66 rue du chevaleret;Paris;75013;0;0;PERSILLE
1 Rue Pradier;Paris;75019;48,8747784;2,381067;Le cadoret
13 Rue du Mont-Cenis;Paris;75018;48,8871819;2,3413292;Le Déli’s Café
28 Rue de l'abbé grégoire;Paris;75006;48,8475221;2,3253994;Le Premier
60 Rue du Dessous des Berges;Paris;75013;48,8278077;2,3740618;Le Ptit Saladier
46 Boulevard de Clichy;Paris;75018;48,8830862;2,3356826;sushi takasaki
56 Boulevard de la Tour-Maubourg;Paris;75007;48,8584184;2,3097903;Colonel Moustache
32 Rue de Caumartin;Paris;75009;48,8725889;2,3283949;DA GIULIA
31 Boulevard Henri IV;Paris;75004;48,852268;2,3653657;Maria Loca
65, boulevard de Sébastopol;Paris;75001;48,8632;2,35062;Le Spicy Home 1er
135 Avenue de Choisy;Paris;75013;48,829765;2,361792;Pho 13
5 Rue Guillaume Bertrand;Paris;75011;48,8634037;2,3797249;Massale
39 Quai des Grands Augustins;Paris;75006;0;0;Bistro des Augustins
68, rue Jean-Jacques Rousseau;Paris;75001;48,86431325;2,344029903;Ô Château
8, rue Meissonier;Paris;75017;48,88358483;2,304419994;Sud-Ouest Monceau
27,rue des Mathurins;Paris;75008;48,87312827;2,325700045;Le Café du Théâtre
5, rue Mabillon;Paris;75006;48,85161619;2,335249901;Le Séraphin
12 Rue Paul Bert;Paris;75011;0;0;El Galpon
NULL;Paris;75002;0;0;chez julie test Françoise
86 Rue Réaumur;Paris-2E-Arrondissement;75002;48,8669091;2,3505013;Uma Nota
45, rue des Alouettes;Paris;75019;48,87878331;2,38567996;Osteria Sicilia
4, Rue de la Tou d'Auvergne;Paris;75009;0;0;Prik Thaï
270, rue du Faubourg Saint Honoré;Paris;75008;48,87760168;2,298569918;La Mascotte
3 rue du sentier;Paris;75002;0;0;chez quentin w
1 rue l’Élysée Ménilmontant;Paris;75020;48,8689277;2,3860841;Les Trois Marmites
20 Rue de Mogador;Paris;75009;48,8747541;2,3314889;Mian Fan
70 Rue Saint-Lazare;Paris;75009;0;0;Chez Quentin Free
8, rue du pas de la Mule;Paris;75003;48,8560794;2,3669083;Les Bonnes Soeurs
8, rue Descartes;Paris;75005;48,84708;2,34849;La Table de Geneviève
216 Avenue Jean Jaurès;Paris;75019;48,8886969;2,3945403;L'Entrepôt Villette
70 Rue Saint-Lazare;Paris;75009;48,8763776;2,330525;le resto tout beau
38, rue de Buci;Paris;75006;48,85345858;2,336149931;Del Papa - Buci
4, rue des Mauvais Garçons;Paris;75004;48,85681437;2,355089903;Les Mauvais Garçons
18 Rue Guisarde;Paris-6E-Arrondissement;75006;48,85186;2,3339812;Les Fernandes
20, rue du Général Guilhem;Paris;75011;48,86194675;2,379699945;La Taqueria
60, rue Saint-Sabin;Paris;75011;48,8590506;2,368809938;Le Poulailler
35 Rue la Boétie;Paris;75008;48,8736519;2,3152159;Yaki Kochi
20, rue Saint-Roch;Paris;75001;48,86543246;2,33239007;La Cordonnerie
24 Place des Vosges;Paris;75003;48,8562659;2,366619;Ristretto
13, rue du commandant René Mouchotte;Paris;75014;48,83851921;2,320090055;Le Petit Journal
21 Rue des Halles;Paris;75001;0;0;Carpe Diem Café
6 rue Lefebvre;Paris;75015;0;0;El Chalan - SARL
386, rue de Vaugirard;Paris;75015;48,8329249;2,288330078;Brasserie Dupont Versailles
19, rue Vivienne;Paris;75002;48,86858921;2,339819908;Le Select Bourse - Casa Andres
20 rue du sentier;Paris;75002;0;0;test_test
17, bd Saint-Jacques;Paris;75014;48,83206863;2,339590073;R'Yves - Hôtel Marriott Rive Gauche
9 Rue Guillaume Tell;Paris;75017;48,8840654;2,2933357;NAGANO
20 rue du sentier;Paris;75002;0;0;Chez Marjo
4 Boulevard de Port-Royal;Paris;75005;48,8371433;2,3509011;Palais de l'Inde
15, rue Babylone;Paris;75007;48,85168145;2,322890043;Sous le Cèdre
60 Rue Saint-Lazare;Paris;75009;48,8771848;2,3332303;Les Carrés
54 Rue du Colisée;Paris;75008;48,8722787;2,3120888;Le Petit Matieu
17 Rue des Francs Bourgeois;Paris;75004;48,8566809;2,3631465;BAPTSITE SAINT AUBIN
206, rue Lafayette;Paris;75010;0;0;Chez Papa
64 Rue Pierre Charron;Paris;75008;48,8696667;2,3039868;Le Victoria
108, rue Saint Lazare;Paris;75008;48,8756604;2,3252075;Terminus Café - Hilton Paris Opéra
20 rue du sentier;Paris;75002;0;0;test vincent tag
68, avenue des Ternes;Paris;75017;48,87984;2,29056;La Terrasse des Ternes
39 Avenue de Wagram;Paris-17E-Arrondissement;75017;48,8772093;2,2968266;Renaissance
8 Rue de Castellane;Paris;75008;48,8724094;2,3251739;Epicerie et associés
77, rue du Poteau;Paris;75018;48,89621;2,33905;Palais du Kashmir
18, Rue de Bayen;Paris;75017;48,8799022;2,294369936;Sora Lena
3 Rue Mouton-Duvernet;Paris;75014;48,8313766;2,3293524;Asian Bistro
72 Rue Dutot;Paris;75015;48,8376792;2,3076055;Dis Vins Café
1 Rue Desnouettes;Paris;75015;0;0;Creperie Saint-Cyril la bolée
37, rue Berger;Paris;75001;48,86194675;2,343420029;Bistrot d'Eustache
26, Avenue New York;Paris;75016;48,86319652;2,296000004;La Cantine Russe
35 rue du colonel rozanoff;Paris;75012;0;0;absolute sushi
133 av enue Victor Hugo;Paris;75016;0;0;Le Stella
51-57, rue de Courcelles;Paris;75008;48,87681139;2,307369947;Le Safran
7 Rue Quentin-Bauchart;Paris;75008;48,8692615;2,2995443;EL CAFE DE FIORELLA
23 Rue de la Victoire;Paris;75009;48,8750539;2,3388066;Les Reines du Bouchon
7 Rue Marie Stuart;Paris;75002;48,8649427;2,3478591;Ta Sushi
131 Boulevard Vincent Auriol;Paris;75013;48,8330329;2,3635352;Sukoshi
10 rue Dante;Paris;75005;48,851106;2,346076;Mexi and Co
120 rue des abeilles tueuses;Paris;75002;0;0;testdulundi
202, rue du faubourg Saint-Antoine;Paris;75012;48,8500373;2,385250092;Café Pierre
12 rue de la Victoire;Paris;75009;0;0;La Petite Victoire
82 rue Hallé;Paris;75014;48,82871118;2,331130028;Ton Khao
91, rue de Grenelle;Paris;75007;48,85635255;2,32130003;Restaurant Es
167 Avenue de Versailles;Paris;75016;48,8409467;2,2657788;Speed Rabbit Pizza
35-37 galerie Vivienne;Paris;75002;48,8667996;2,3360871;Odette et Zoé
1, bd Saint-Jacques;Paris;75014;0;0;Villa Saint-Jacques
19 Rue Ferdinand Fabre;Paris;75015;48,838249;2,2974562;La Strada
79 boulevard de Courcelles;Paris;75017;48,8793071;2,3028;Palais de Courcelles
19, rue Daru;Paris;75008;48,87806079;2,302030087;Daru
38 Passage Choiseul;Paris;75002;48,8678234;2,3354901;Casa Capasa
11 rue de toullier;Paris;75006;0;0;CAPTAIN CROC
8 Avenue de Friedland;Paris;75008;48,874708;2,304683;Café Marion
7 Rue Jean-Pierre Timbaud;Paris;75011;48,8650803;2,3670681;Le bidoche
121 Rue de Vaugirard;Paris;75015;48,8445287;2,3187745;Robe Rouge
6, rue Rochebrune;Paris;75011;48,86082746;2,378700018;Bochica
63, rue de Charonne;Paris;75011;48,85346;2,37978;Etoile du Kashmir 11eme
19 Rue Rambuteau;Paris;75004;48,8606448;2,354869;Artisan de la Truffe Marais
9 RUE PHILIBERT LUCOT;Paris;75013;0;0;Bambou d'Or
46, rue Saint-Honoré;Paris;75001;48,86125;2,34428;Le Coude à Coude
80, rue Lemercier;Paris;75017;48,88851632;2,320420027;Viola
2 place Léon Deubel;Paris;75016;48,83773082;2,259589911;Les Caves Angevines
74 Quai des Orfèvres;Paris;75001;48,8568278;2,3415504;Les Voyelles
10, Rue des Saints-Pères;Paris;75007;0;0;DON CAMILO
54, boulevard du Montparnasse;Paris;75015;0;0;La Criée - Montparnasse
15 RUE DES LOMBARDS;Paris;75004;0;0;PALANKA
73, quai Panhard et Levassor;Paris;75013;48,83095118;2,381139994;The Bootlagers
20 rue du sentier;Paris;75002;0;0;le leo
35 Rue des Grands Champs;Paris;75020;48,8512445;2,402229;Arkose Nation
20 rue du sentier;Paris;75002;0;0;Damien test resto
59 Rue Letellier;Paris;75015;48,8470136;2,2989248;Le Cappiello
2 av La Bourdonnais;Paris;75007;0;0;Brasserie De La Tour Eiffel
71 Rue de Lévis;Paris;75017;0;0;Abrahm's
19 Rue du Dr Potain;Paris;75019;48,8768068;2,3979077;sss
68 Rue Rodier;Paris;75009;0;0;Warung Makan
42, rue des Vignoles;Paris;75020;48,85391791;2,399990082;Paris Polska
47 Avenue Trudaine;Paris;75009;48,8806864;2,3413162;1ndix Café
67 Avenue de la Bourdonnais;Paris;75007;48,8569765;2,3016328;Sushi CC
195 Rue du Faubourg Saint-Honoré;Paris;75008;48,8758722;2,3029358;Les 110 de Taillevent
6, rue de Maubeuge;Paris;75009;48,87628453;2,340679884;La Classe
34 Rue Pierre Larousse;Paris;75014;48,8294279;2,3137657;La Brasserie Créole Paris
8, rue Desnouettes;Paris;75015;48,83608;2,29319;L'Infinithé
14 Rue du Cygne;Paris;75001;0;0;Roomies
40 Rue des Boulets;Paris;75011;48,8518915;2,3894215;Table Métis
6 rue jean robert;Paris;75018;0;0;sakura
4, cité de l'Ameublement;Paris;75011;48,85076;2,38584;Chez He
18 rue francoeur;Paris;75018;0;0;Jeanne & Marcelle
58, rue du Faubourg Saint-Antoine;Paris;75012;48,85194501;2,373219967;Bistro Saint-Antoine
15, rue du Faubourg Saint-Martin;Paris;75010;48,86977357;2,355849981;Le Bec Fin Chez Saïd
72, quai des Orfèvres;Paris;75001;48,85688;2,34159;Au Rendez-Vous des Camionneurs
5, rue Mesnil;Paris;75016;48,86878745;2,284869909;Le Petit Rétro
38, place du Marché Saint-Honoré;Paris;75001;48,8669;2,33219;Razowski
24 rue godot de Mauroy;Paris;75009;0;0;Tandoori
62 Rue Botzaris;Paris;75019;48,8792975;2,3855332;L'Olympe
95, rue Saint-Honoré;Paris;75001;48,86135;2,34313;Bistrot du 1er
56 Rue Galilée;Paris;75008;48,86898317;2,294480085;L'Atelier des Compères
191, avenue de Versailles;Paris;75016;48,83945;2,26298;Venise
2 rue Edouard VII;Paris;75009;48,87011;2,32911;La Table du VII Restaurant & Bar à Vin
17 bis, rue Campagne Première;Paris;75014;48,83977;2,33261;Le Bistro T
3 Rue d' Armaillé;Paris;75017;48,8772897;2,2920067;Saigon Étoile
67, Rue de Charenton 75012;Paris;75012;0;0;Pouzenc
NULL;Paris;75005;0;0;Paradis Latin
88 Rue du Rocher;Paris;75008;48,880527;2,3174485;Le Coin
215, rue de la Croix Nivert;Paris;75015;48,83621678;2,289599895;Restaurant Libanais Ugarit
69, rue croulebarbe;Paris;75013;48,83078;2,34869;Girasole due
12, rue des Messageries;Paris;75010;48,87628453;2,349960089;Café Panique
30 Rue de la Montagne Sainte Geneviève;Paris;75005;48,8481991;2,3484267;New Sushirama
140 Avenue de Villiers;Paris;75017;48,8855387;2,2939509;L'Absolu
Place Gaillon;Paris;75002;48,86905092;2,334209919;La Fontaine Gaillon
61 Rue Rodier;Paris;75009;48,8812867;2,3441097;Otis Caribbean Food
Quai Louis Blériot;Paris;75016;48,8449183;2,2723103;UNIK Terrasse Eiffel
90, rue d'Assas;Paris;75006;48,84378402;2,333309889;Gallery
szfsdf;Paris;75019;0;0;ergerg
92 rue des entrepreneurs 75015 Paris;Paris;75015;0;0;Comptoir Breizh
39 Rue d'Orsel;Paris;75018;48,8835615;2,342885;La Favorita
36 Rue Condorcet;Paris;75009;48,8800049;2,3450962;Il Cuoco Galante
12 Rue Lamartine;Paris;75009;48,8767138;2,3430485;chez eugé
Lilla nygatan II;Paris;75017;0;0;Il Buttero
33-37, rue Cambon;Paris;75001;48,86845873;2,32701993;Assaggio - Hôtel Castille
35, rue Montholon;Paris;75009;48,87648273;2,345020056;Bulgogi
17 Avenue de Wagram;Paris;75017;48,875841;2,2961872;Le Général
52 Rue de Douai;Paris;75009;48,8833891;2,3303828;Le Valois
25 Rue de Trévise;Paris;75009;48,8742343;2,3452729;Les Raviolis de Grand-Mère
12, rue Pecquay;Paris;75004;0;0;OLD BAFFO
62, rue de Babylone;Paris;75007;48,85181449;2,317359924;Eh oui!!!
3 Rue d'Armaillé;Paris;75017;0;0;SAIGON ETOILE
20 Rue Rennequin;Paris;75017;48,8814785;2,2986383;Maison Rostang
24, rue Saint Lazare;Paris;75009;48,87678;2,33689;Pony Polo
11 Rue Saint-Séverin;Paris;75005;48,8523903;2,3449867;La Grange Saint Michel
192, rue de Tolbiac;Paris;75013;48,82575;2,3493;Le Temps des Olivades
12 Rue Pierre Fontaine;Paris;75009;48,8811208;2,3347591;Le Barbiche la Réplique
1 Rue de Rivoli;Paris;75004;48,8555799;2,3591637;sfdgdf
NULL;Paris;75002;0;0;TEST ADWORDS TAG
47, avenue Trudaine;Paris;75009;48,88082289;2,341300011;L'Oriental l'Original
4, rue de Bercy;Paris;75012;48,83588786;2,385819912;Café Cartouche
3, place Cambronne;Paris;75015;48,84773289;2,301800013;La Place
71, avenue des Champs-Elysées;Paris;75008;48,87082;2,30392;Le Café Kousmichoff
11 Rue Vignon;Paris;75008;48,8709899;2,3258952;Le Select Vignon
53, rue de Chaillot;Paris;75016;48,86832574;2,298670053;Le Chaillot
7, rue Paul Baudry;Paris;75008;48,8724738;2,3072087;Cantina Di Luca Paul Baudry
5 Rue de la Tour d´Auvergne;Paris;75009;48,8787162;2,344823;Chungking Express
137, avenue Jean Jaurès;Paris;75019;48,88634663;2,383810043;Le Meltin'
81, boulevard de Strasbourg;Paris;75010;48,87549674;2,357630014;Low Cost Café
9 Rue Volney;Paris;75002;48,8697523;2,3300196;Little Volney’s
21 Rue Neuve Saint-Pierre;Paris;75004;48,8540143;2,3624495;Crêperie Crêpolog'
1 Port de Suffren;Paris-7E-Arrondissement;75007;48,8590961;2,2921884;Le Jardin d'Hiver
76, rue Saint-Martin;Paris;75004;48,85899;2,35021;Le Paradis
51 Rue Saint Honoré;Paris;75001;48,8608734;2,3449394;LA CREPERIE ST HONORE
4 place du Calvaire;Paris;75018;48,88628141;2,34032011;Chez Plumeau
20 Rue Saint-Victor;Paris;75005;48,8484885;2,3507865;Maison de la Mutualité
20 rue du sentier;Paris;75002;0;0;Black Dice
18 Rue de Sèvres;Paris;75007;48,8518094;2,3270639;Le Sèvres Raspail
70 Rue Saint-Lazare;Paris;75009;48,8762148;2,3306028;fake_nicklaus5555
24 avenue du general leclerc;Paris;75014;0;0;bistrot didot
20 Rue de l'Arrivée;Paris;75015;48,8430544;2,3213788;Sushi Ba’r Montparnasse
47 bis, rue Poliveau;Paris;75005;48,839639;2,356450081;Agapes
4 Rue des Trois Frères;Paris;75018;0;0;le paname
92, boulevard Saint-Germain;Paris;75005;48,8512221;2,344939947;L'Allegro Caffé
21 Rue Auber;Paris;75009;48,8733496;2,3275677;Non Coupable
36 Rue Godot de Mauroy;Paris;75009;48,8724618;2,3275493;Piu Piu
20, rue singer;Paris;75016;0;0;Langousta
46, rue Falguière;Paris;75015;48,84200906;2,314739943;Le Gagnage
2 rue Bachaumont;Paris;75002;0;0;Guillaume's bistrot 2
29, rue Descartes;Paris;75005;48,84595556;2,349119902;La Scarpetta
10, rue de l'Armorique;Paris;75015;48,839639;2,314729929;La Scuderia
15 Avenue Hoche;Paris;75008;48,8767641;2,3032694;Club 13
2 Rue Marie Et Louise;Paris;75010;48,871817;2,367641;Maria Luisa
96 rue Monge;Paris;75005;48,84069098;2,351530075;Le Village Monge
57 Rue de Turenne;Paris;75003;48,8588292;2,3643726;Raw
8 Rue Malar;Paris;75007;48,8606176;2,305582;Taj Mahal
70 Rue Saint-Lazare;Paris;75009;0;0;Test TAG
20 Rue de Vaugirard;Paris;75006;0;0;test-fr-module-price-0703
57 Rue de la Fontaine au Roi;Paris;75011;48,8684263;2,3738204;La Canonnière
5 Rue Curial;Paris;75019;48,889982;2,3714338;Grand Central
24 Rue Tilsiit,;Paris;75017;0;0;Square By Circle
69, rue de Lourmel;Paris;75015;48,84589029;2,288170099;Annapurti
23 Rue de la Butte aux Cailles;Paris;75013;48,8275286;2,3495547;Café Nenesse
12 Port de la Rapée;Paris;75012;48,8421994;2,3712929;O'Vieilles Kanailles
13 Rue Beautreillis;Paris;75004;48,853101;2,3636757;Homies Bis
89 Rue du Faubourg Poissonnière;Paris;75009;48,8767981;2,3485032;Baoli Bao
215, Rue du Faubourg Saint - Honoré;Paris;75008;48,87661319;2,301029921;Café La Belle Poule
Rue Henry Monnier;Paris;75009;0;0;Jayeon
70 Rue Saint-Lazare;Paris;75009;48,8762148;2,3306028;stakeholder milestone #1
1, quai de Bourbon;Paris;75004;48,85247213;2,357039928;Au Franc Pinot
51, avenue Emile Zola;Paris;75015;48,84642;2,28315;Kim Anh
55/57, cour Saint-Emilion;Paris;75012;48,83285961;2,386179924;Casa del Campo
6 Rue Mabillon, Paris, France;Paris;75006;48,8524723;2,3350211;American Ouais
146 Rue du Château;Paris;75014;48,8341245;2,3221263;Les Rouquins
29 Rue de Campo-Formio;Paris;75013;48,8351775;2,3589475;Le Phénix  御华园
34, rue de la Victoire;Paris;75009;48,87517;2,33713;Athenais
10, rue Coquillère;Paris;75001;48,86359051;2,343410015;Num
36 Rue de Ponthieu;Paris;75008;48,8712952;2,3081354;Pink Paradise
Paris;Paris;75027;48,856614;2,3522219;r
57 Avenue Gambetta;Paris;75020;48,8651844;2,3956723;Palais de l'Inde
27, rue du Roi de Sicile;Paris;75004;48,85661609;2,357310057;L'Alivi
39 Avenue des Champs-Élysées;Paris;75008;48,8701867;2,3065355;L'Alsace
12 rue des precheurs;Paris;75001;0;0;Dolce Vita
11 Place du Commerce;Paris;75015;48,8452602;2,2930501;Gadeun
1 rue du Fbg Saint-Antoine;Paris;75011;0;0;Café Rey Bastille
32 Rue Pelleport;Paris;75020;48,8637111;2,404209;Sushi King
42, rue des Acacias;Paris;75017;48,87727051;2,292520046;Le Dodin
93, rue de Monceau;Paris;75008;48,88075766;2,317039967;Le Petit Monceau
92, rue du Cherche Midi;Paris;75006;48,84746931;2,322560072;Le Talma - La Belle Juliette
66, avenue d'Ivry;Paris;75013;48,82422;2,36419;Coliseum Bane Thaï
58,boulevard La Tour Maubourg;Paris;75007;48,85793124;2,30979991;La Tour Maubourg
142 rue Montmartre;Paris;75002;0;0;Le BAT
23,rue de l'Annonciation;Paris;75016;48,856602;2,27939;La Matta
13 Rue de la Ferronnerie;Paris;75001;48,860178;2,347545;Baan Thai
20, rue du Faubourg Poissonnière;Paris;75010;48,87233791;2,34800005;La Cour ...
26 Rue de Chabrol;Paris;75010;48,8769976;2,3531407;alshami
10 Rue de Castellane;Paris;75008;48,8725432;2,3247728;Le Cardinal
86 Rue Philippe de Girard;Paris;75018;48,8890103;2,3606826;The bistrot parisien
17, rue Notre-Dame des Victoires;Paris;75002;48,86833;2,34184;Saturne
Rue du Sentier;Paris;75002;48,8695452;2,3460556;Julien TEST PARDOT
33 Boulevard Arago;Paris;75013;43,81159242;2,347870111;Simone - Le Resto
24 rue Saint Augustin;Paris;75002;48,868968;2,334895;Kintaro Lamen
16 Avenue de l'Opéra;Paris;75001;48,8654874;2,3348924;Brasserie Réjane
